komentar,label
"Harun masiku, dan sekarang mentri beras malah kabur ke eropa🤣🤣, dah lahhh.. IKN untuk MENUTUPI PENCUCI UANG KORUPSI",1
Umkm sepi boz pedagang teriak2 . Engk mutar uang,0
"Narasinya sangat bagus,,tapi dengan kondisi dr awal 1998....2023, mimpi law jadi negara ekonomi no.4 d dunia (2045)",0
capres yg ingin membuat perubahan...tdk sepakat dgn pembangunan ikn maka ganti presiden hrs ygmau berkelanjutan.<br>agar negeri ini negeri yg maju.<br>jika tdk...negeri ini hanya bisa menata kata doang...dikemas dan dibungkus dgn isu&quot;,1
IKN itu proyek bayar utang karena mega proyek reklamasi teluk Jakarta gagal. Makanya habis gagal langsung digagas buat ngejar mindahin Ibukota dengan bangun kota baru. Padahal kalo cuma pindah Ibukota biasanya pindahnya ke kota yg udah grow yang letaknya ditengah tengah Indonesia kalo alesanya biar ga jawa sentris. Costnya juga ga akan sebesar gusur hutan untuk bangun kota baru.,0
"IKN buat investor, buat china, dan menambah HUTANG NEGARA.... <br><br>Anak dan cucu yg bayar Hutang Negara",0
ambisi jokowi ini bagus tapi kalau uang nya ga ada jadi ambisi elit uang sulitt,0
aku sangat percayaa org2 kita anak2 muda kita banyak kok yg hebatt2<br>tapiii.... sudah lah.. <br>aku jg percaya pemerataan ekonomi dn kmajuan bangsa sdh dmulai<br>drpaada ada perencanaan pembangunan tp anggaran sdh habiss 🤣,0
"Haha sedikit terdistruksi ya, Raychin bilang ‘insya Allah’ 😅<br>Masya Allah, Barakallah Fiikum 😊",0
Kenapa org banyak yg kurang setuju ada nya IKN. Karna ide IKN terlalu istimewa dan mewah di mata dunia dan semua org indonesia.. makanya banyak org ragu. Ragu kenapa. Ibarat kata lu kasih mobil mewah ke pemulung.. <br><br>Yg perlu di perhatikan bukan IKN nya tapi orang2 yg ada campur tangan di dlamnya dan masyarakat indonesia ikut mengkawal proses nya. Jangan nanti MOBIL MEWAH INI malah di pretelin jadi LCGC yg mahal harga nya doank gak dengan kualitasny. Semoga pada ngerti,1
"Pak jokowi berani bangun ikn karna dia udh buat kebijakan hirilisasi, yg bakal jadi nilai tambah buat indonesia, meskipun negara&quot; uni eropa pada menolak karna sudah pasti itu jelas bakal menguntungkan ke negara kita, tapi jokowi tetep kekeh, kalo ikn bakal berdiri itu bagus bgt sumpah, soalnya dia didaerah perbukitan, jadi bisa liat pepohonan, beda sama dijakarta",1
"Kenapa Indonesia dilirik, Karena Indonesia Potensial.",1
Desa Purwodadi Kecamatan Way sulan Lampung Selatan Provinsi Lampung Hadir Guys,0
"Ko Raymond coba undang Rocky Gerung buat diskusi tentang ikn , pasti seru",1
Semoga the next President punya visi yg sama dg Pak Jokowi soal IKN,1
"Jika IKN gagal(mandek,gagal bayar hutang dsb) , kami harap pak jokowi bertanggung jawab sepenuh nya jangan korbankan rakyat yg hrs bayar lewat pengurangan subsidi, menaikan harga BBM, menaikan tarif BPJS dsb. Rakyat Indonesia msh bnyk yg miskin,bnyk yg bunuh diri karena kemiskinan dsb ini sibuk bangun ini itu...Kami pantau trs.",1
No. 1 PLURALISME dan TOLERANSI,1
Lunasin dulu hutang negara..gak usa sok2an buat ibu kota baru...hutang negara aja menumpuk cuma bisa bayar bungahnya doang. Ini malah sosoan buat ibu kota...duit dari mana lagi itu buat buat ibu kota baru...ngutang lagi taaaaahhhh gak bahaya taaaahhh,1
Kita yg tengah menengah sampai kebawah yg kena dampaknya !!!,0
"Indonesia masih menjadi negara koruptor ko,apa gak bahaya ta buat IKN",0
"Pencerahan yg bagus mas bro.., Sy msh buta soal IKN perlu/tdk.. tp klo itu baik akan sukses, awalnya IKN terkesan dipaksakan. Klo IKN hny utk golongan tertentu nti akan sepi. Yaa mdh2an gk pakek APBN jgn spt si kereta.",0
"Yang penting jangan di korupsi, titik.",1
"Lucu juga alasannya untuk pemerataan, klw alasannya untuk pemerataan knpa tdak pindahin ibu kota ke provinsi yg sdh ada sja dimn sdh bnyak masyarakat, emng disana pemerataan apa yg mau di harapkn.",1
"gw ngikutin lo di sini, dan ngambil ilmu² yang lo sampein. udh, itu aja. sisa nya, terserah. lo mau deket dan ketemu siapapun, gua gak peduli. karena gw, dari awal ngikutin lo untuk mendapatkan pengetahuan.✌️",1
"Klu ekonomi Indo sdh stabil dan sdh bagus IKN gak mslh, 500T duit dari mana? nambah hutang? Mau naikin pajak rakyat? atau minta bantu ke perusahaan2 yg ada di Indo?",1
Jelas hutang lalu harga barang dan bahan di naikin dan kita jadi dampaknya!  Yang jadi masalah duit para elit itu uangnya masih utuh tak berkurang padahal mereka lah yg memulai dari semua ini !?! Ga punya otak emang 150taun indonesia masih belum merdeka sebenarnya!,0
"semoga korupsinya ga ada,tau sendiri banyak banget anggarannya...",0
Pindahin ke sulawesi membuka pertahanan indonesia dari ancaman luar,0
"Negara Kesatuan Republik Indonesia adalah negara berpenduduk muslim terbesar ke-1, adalah Negara Kepulauan terbesar ke-1, negara dengan Garis Pantai terpanjang ke-2, negara dengan lautan terluas ke-6, negara dengan gunung api terbanyak ke-3 (setelah AS dan Rusia), negara dengan sukubangsa terbanyak ke-3, negara dengan bahasa daerah terbanyak ke-2, merupakan Negara Demokrasi terbesar ke-3, dan negara berpopulasi terbesar ke-4 di Dunia (setelah RRT - India - AS), dst, dll -- inilah yang akan terkait dengan &quot;manpower,&quot; jumlah &quot;usia produktif,&quot; sebagai &quot;pasar&quot; besar, sebagai potensi kekuatan ekonomi besar dunia, dst, bla-bla.",0
"KONSEP , TUJUAN DAN BUDGET ITU EMANG BAGUS BANGED TAPI IMPLEMENTASI NYA PASTI HANCUR KARNA PASTI BANYAK YANG TIDAK TEPAT SASARAN KARNA BANYAK OKNUM&quot; YANG TIDAK BERTANGGUNG JAWAB.",0
"Yg saya khawatirkan, pengganti pak Jokowi gak nerusin. Itu saja.",0
"Terima kasih atas pendapat yang disampaikan. Saya sendiri orang yang tidak setuju IKN pindah ke Kalimantan. alasan saya <br>1. IKN itu dibuat bener-bener dari awal bukan berdasarkan kota yang sudah ada.<br>2. Jujur saya masih terbayang dari peristiwa sampit akibat perselisihan antar suku<br>3. Biaya pembuatannya sebagian menggunakan dana investor asing. dimana saya berpandangan bahwa investasi = modal. yang mana investor itu ya mau nya untung. (Correct Me If I&#39;m Wrong)<br>4. Biaya pembangunan yang terlalu besar serta tidak adanya roadmap ekonomi dan pembangunan indonesia<br>dan ini solusi dari saya :<br>1. Daripada buat dari nol. mending manfaatin kota yang sudah ada. Bisa ke  Banjarmasin, Samarinda, Makassar, Manado atau kota-kota yang lain yang lokasinya tidak di pulau jawa<br>2. Untuk pembiayaan bisa didapat dari gaji para menteri, presiden, dpr, dan semua aparatur negara yang 25% dimasukkan kedalam bentuk SBN. Dimana SBN itu nanti digunakan untuk pembiyaan IKN di kalimantan saat ini<br>3. Untuk perselisihan antar suku. Diusahakan banget setiap pembangunan itu tidak menggunakan tanah adat / tanah leluhur rakyat setempat yg sudah ada<br><br>(*Correct me if i&#39;m wrong",0
Ga akan!! Uang para elit apalagi mereka lah yg memulai itu pasti masih utuh dan tak akan berkurang.,1
"Harusnya di ikn ada kebun binatang sih, itu wajib banget soalnya di kaltim gak ada kebun binatang yg besar rata&quot; skala kecil. Terus kalo bisa hewan yg sekiranya bisa dibebas liarkan kyk burung, rusa dll tolong di tempatkan di daerah hutan yg sekiranya jadi deket taman biar ada hiburan yg menarik wisatawan dunia",1
"kalo populasi nya di batsin, apakah pendatang / turis juga dibatasi??? agar IKN tetap steril dan ga keramean yg healing wkkwkw",1
kita liat 10 th lagi kek mana praktek &amp; audit dr proyek IKN: gw sih mending skeptis drpada ketipu Koruptor 😢,1
"coma kamu cermati,, ada yg salah gak dg judulnya? Kamu bisa jelasin singkatan IKN Nusantara itu apa?",0
"Soal alasan pemindahan ibukota dan konsep pembangunannya sih setuju.. tapi pelaksanaan di lapangannya yg mengkhawatirkan. Ini pemerintah punya track record yg ga bagus... Terkait pelayanan publik... maling begal yg jarang banget keyangkrp meski wajahnya nongol di cctv.. Kasus Rempang, kasus makelar tanah, korupsi di banyak institusi, penggusuran yg tdk berpihak ke rakyat dan.. ini yg paling menyedihkan.. banyak koruptor yg mengambil manfaat gila gilaan dr proyek yg ada.. dan ini sdh mendarah daging... Di Indonesia... Koruptor nyarinya gampang.. tinggal tengok kiri kanan.. pasti ketemu koruptor. Mulai Dr tukang parkir sampe gubernur ga bisa lepas Dr pungli... Dr Kemendiknas.. kemenag.. Kemenkeu... Halah... Itu yg bikin kami pesimistik.. ini bakalan jadi... 😢",1
"Dunia nyorot India, China dan Indonesia.<br><br>Knp? Ya karena bonus demografi, entah itu untuk baik (ekonomi bergerak besar) atau emng di masa depan masyarakat akan kerja setengah mampus tapi bisa digaji sekecil-kecilnya.<br><br>Buat para orng tua, siap-siap anak kalian akan ngerasain hal itu.",1
"Bro sekitar pertengahan mei 2025 sy pastikan jakarta tenggelam dan hampir seluruh kota pantura seperti sby,sidoarjo utulah ibu kota pindah kalimantan,klo kalian punya properti sperti rumah,tanah jual aja yg d jkt dan daerah pantura",0
"Indonesia emas cuma bullshit klo korupsi di negeri ini udah kyak wabah. Mau lu bngun apapun utk jdi no.1, tpi dosa trbesar negeri ini blm ditumpas, SAYA PESIMIS.",1
"Yang saya banggakan dari Indonesia,, adalah korupsi menurut gw",1
"jangan bangga dgn mencuri atau rampok, mulailah dari diri dan keluarga kita untuk tidak memberi  atau diperas oleh para maling dan rampok diluar sana itu,",0
Korupy dimiskinin dulu atau dhukum mati dulu...ikn ga bakal jalan melainkan bayak utang klu. Uud korupsi ga direpisi jd hukum mati,0
"Wajar sih jika kita lihat dan menikmati jamuan di IKN pasti kita punya ideologis akan hilang, krn sudah terpesona dg plan plan yg ada. Saya kira semua orang akan sepakat dan sangat setuju jika Indonesia menjadi negara maju dan sejahtera. Pointnya sebenernya yg kita kritisi bukan soal ikn yes or no, tp soal prioritas, coba bayangankan kita punya toko yg sangat ramai tapi kita tidak memiliki cadangan produk maupun SDM yg menjamin keberlanjutan toko kita, pasti suatu saat toko itu akan beralih pemilik, dan pemilik toko akan perlahan tersingkir. Yg saya katakan salah disini pemerintah harus membangun sumber daya manusia kita dulu, pendidikan kita saja masih banyak PR, kita urai perlahan mulai dari pendidikan, kesehatan, kesejahteraan, dll ibarat kata itu semua pondasi awal dari jaman kita merdeka blm kelar kelar cita cita pancasila kita, keadilan bagi seluruh rakyat Indonesia. Lihat sekarang, keadilan apakah benar sudah berkeadilan?",1
"Sepakat, Emang Doktrin politik kuat banget sih.<br><br>Perbandingan &quot;Ibu Kota Baru&quot; yang berhasil juga kejauhan, australia dari segi kualitas SDM nya udah bagus, harusnya bandingin juga sama yang di asia tenggara contoh nya : Myanmar, Malaysia",1
"Woi tuhan aja GK bisa adil soal rezeki, kesehatan,skil, kekuatan ke setiap milyaran manusia di bumi ini semua sudah ada porsi talenta masing2 dan kita di beri tuhan kebebasan memilih jalan mana, apakah kita harus berkata tuhan tidak adil tetangga ku punya mobil aku tdk,apakah dengan orang yg salah jalan mabuk mabukan main judi pakai narkoba lalu jatuh miskin kemudian negara di salahkan begitu atau anda sudah bersusah payah mendidik dan membiayai sekolah dan kehidupan anak anak anda tapi dasar anak anda tidak mau di atur dan kemudian kehidupan dia menjadi blangsak apakah itu salah kamu juga? Intinya kita sebagai manusia di mata tuhan dan warga (rakyat)di mata negara jngn berhenti belajar dan berusaha 👍",0
"SDM sekitar diedukasi agar teampil dan bisa berusaha dan usahanya itu dipasarkan di toko2 itu jadi saling bergantung antara toko dan masyarakat sekitar dan buang jauh2 sifat pesimis yg gak ada manfaatnya, masalah yg ada dan timbul utk kita hadapi dan selesaikan dgn baik dan mjd manfaat, bukan utk diratapi dan disesalkan itulah gunanya kita punya nafas alias hidup baru tahu ya hidup itu lebih indah jika kita bisa berjuang dimanapun berada apapun bisa kita sulap dan mjd nyata asal mau mulai bekerja mewujudkannya salam semangat",0
"saya sih dukung IKN ......semoga ga jawa sentris....kaya ide pak soeharto soal pemerataan masyarakat itu loh bagus ...biar pembangunan merata se indonesia...semoga dengan IKN kalimantan semakin maju , Jawa tidak kebanyakan Demo2 politik  dan terakir membuka banyak lowongan pekerjaan , bola salju nya semoga ke arah yang lebih baik asal alam juga terjaga jangan sampai kaya alam di jawa",1
"saya sih dukung IKN ......semoga ga jawa sentris....kaya ide pak soeharto soal pemerataan masyarakat itu loh bagus ...biar pembangunan merata se indonesia...semoga dengan IKN kalimantan semakin maju , Jawa tidak kebanyakan Demo2 politik  dan terakir membuka banyak lowongan pekerjaan , bola salju nya semoga ke arah yang lebih baik asal alam juga terjaga jangan sampai kaya alam di jawa",1
"Gw suka opini lu. <br>tapi menurut gw yaa, untuk apa membangakan infrastruktur? untuk apa membanggakan eco city? kalo pada akhirnya bukan rakyat kecil yang menikmati semua itu. lu gampang setuju, gampang percaya karena pasti lu akan menikmati itu juga karena lu itu orang berada.<br><br>Maksud gw gini, adakan perubahan secara kualitatif pada rakyat Indonesia, supaya apa? supaya orang orang Indonesia punya kualitas yang bisa di jual untuk hidup. nah skrng kualitas orang Indoinesia menurut data tercatat IQ rata-rata orang Indonesia itu hanya 78 skornya. skor 78 itu di bawah rata-rata. bagaimana manusia dengan skor segitu bisa bisa bersaing, bisa hidup, bisa menikmati yang nama ECO CITY?<br><br>Belum lagi di tambah stunting, karena gizi yang kurang membuat anak2 Indonesia mengalami penyusutan IQ. kemudian sistem pendidikan, kesejahteraan guru. dan yang lagi viral sekrang coba lu cari di berita harga pangan beras itu naik. bagi kamu kalangan atas akan baik2 saja, tapi bagaimana 79% kalangan bawah, ,mereka belum tentu bisa beli beras, apalagi sekarang akan ada pembatasan dalam membeli beras. coba kamu pikirkan itu. jangan melihat hal2 atas padahal yang dibawah jauh lebih membutuhkan.<br><br>Gini yaa, Indonesia saat ini butuh perubahan secara kualitatif bukan secara kuantitatif. Indonesia saat ini butuh SDM yang maju daripada infrastruktur yang sebenarnya infrastruktur skrng udah cukup.<br><br>gw secara pribadi akan sangat-sangat bangga kalo orang-orang di Indonesia sudah bisa hidup dengan sejahtera, tidak ada kemiskinan, tidak ada anak-anak yang terlantar, tidak ada pengemis. daripada membanga-banggakan ECO CITY padahal rakyatnya tidak sejahtera. paling yaa dari total 100% orang Indonesia, hanya 10% orang saja yang menikmati ECO CITY itu pun kalangan atas yang tinggal.  jangan sampe kita sama seperti Dubai bangun Burj Khalifa dengan begitu mewah padahal dipinggiran kota terdapat masyarakat yang kehidupannya sangat miris, juah dari kata sejahtera.",0
Kreta cepat ajh seumur hidup  gak mungkin lunas itu bang uangnya ngalir terus ke chaina  judi onlen  .pinjol  beh uang gak bredar di negaara kita ambyar semua,1
Insya ALLOH .... saya tinggal di IKNUSANTARA.... mohon Do&#39;anya....... thanks,0
"bangga indonesia jika printah konstitusi bener2 di lakukan, cerdaskan kehidupan bangsa, pelihara fakir miskin, not ikn",1
Dulu pernah kerja kuli di ikn tapi ditinggal pergi sama mandor alhasil ngga dapat gaji 1 bulan kerja lembur full sampe jam 12 malam😂,0
untuk sekarang korupsinya yg paling membanggakan,0
Bang ajak gua dong ke IKN pengen liat langsung kesana..!!?<br>Sehat selalu bang sukses dan tetap konsisten❤,0
Kalimantan itu paru paru dunia bila paru paru nya rusak .. hutan hutannya ditebang... lingkungan rusak apakah akan melahirkan ketenangan dan ketenteraman....,1
Kalau mau demo susah nanti.😂<br>Saya ga setuju pindah,1
Dikasih 5 detik buat jawab . Yg gw pikirin cuma satu. Yaitu senjatan nuklir alami. Alias bakar Kalimantan 😂,0
Korupsi paling menonjol di Indonesia negara yang kaya akan rempah&quot; jadi negara ini negara produsen sebenarnya semua negara bergantung sama Indonesia cuman karena pengelolaan negara nya yang amburadul jadi negara ini ngga maju&quot; cuman berkembang doang opini gue,0
awas aja lu bang invest ke Ikn wkwk kemakan omongan sendiri,0
"klo mau sukses, IKN harus ada pemerintahan otonomi daerah , jadi jangan sampe pembangunannya berubah klo presiden ganti, pilih orang2 yg gak bakalan korupsi buat jadi kepala pemerintahan disitu, bikin hukuman berat buat yg korupsi, jadi klo sekali ada org yg korupsi gampang diabisin gak pada gerombolan. <br>.<br>klo cara pemilihan orang2 pemerintahannya masih sama kyk yg selama ini, pasti disusupin koruptor2",0
"lok insting gw mengatakan proyek IKN lbh krn kepntingan asing di indonesia khususnya TIONGKOK, jd lok krn banjir , polusi, macet,,di jkrta itu cma drama receh , yg gw ga hbs pikir pejabat tercinta demi utk kpntingan asing mengorbankan rakyat sendiri, menjual kedaulatan RI, lok presiden brkut adalah penerus kbjkan rezim yg skrang, alamat dah jd gembel di negeri sendiri ,...",1
5 detik<br>Ramah dan bineka tunggal ika,1
Boleh bangun ikn. Klo punya uang..klo semua hutang. Ya saama aja,0
"Andaikan ibukota negara bangunannya rumah panggung atau kayu , itu hemat, cukup bagus untuk mengungsi jika seandainya Jakarta gempa bumi ........aku bercanda atau serius ya??????",0
Ulasannya sangat clear dan edukasi banget buat para minlenial yg menjadi penghuni IKN kelak..,1
"Menurut aku proyek ikn itu di perlu kan, soal nya di jakarta sudah terlalu padat dan sebentar lagi bakalan tenggalam...",1
"Memang udh kepenuhan sih pulau jawa. Yg ditakutin dari pindah ikn tuh 1. pemerintah nya ga bersatu, takutnya pas ganti presiden ke dpn malah jdi proyek mangkrak.. 2. Ada korupsi, kualitas ga sebaik yg direncanakan, dan ujung&quot; nya mangkrak.. harapan nya ya beneran bisa 100% terealisasi, lalu transportasinya jg hrs dipikirin, misal mulai nyicil dibangun MRT, mumpung masih kosong, kl udh keburu padat penduduk ya susah",1
